instance_id,canonical_smiles
CHEMBL1410353,Clc1ncccc1C(=O)Nc2cccc3nsnc23
CHEMBL2112585,NC(CCCCc1ccccc1)([C@H]2C[C@@H]2C(=O)O)C(=O)O
CHEMBL66860,Fc1ccc(\C=N\Nc2ncnc3c2cnn3c4cccc5[nH]cnc45)cc1
CHEMBL3359515,OC(=O)CC1CCn2c1cc3cc(OCc4ccc(Cl)c(c4)C(F)(F)F)ccc23
CHEMBL1671993,[Na+].CCc1cccc(Nc2cc(c(N)c3C(=O)c4ccccc4C(=O)c23)S(=O)(=O)[O-])c1
CHEMBL608735,Clc1ccc2oc(nc2c1)N3CCN4CCC3CC4
CHEMBL1957505,CN(C)CCCNC(=O)c1cn2cc(nc(N3CCOCC3)c2n1)c4cccc5[nH]ncc45
CHEMBL1584799,CCc1ccc2nc(N=C(N)N)nc(C)c2c1
CHEMBL1451006,CS(=O)(=O)N(CC(=O)Nc1ccc2OCCOc2c1)Cc3ccccc3
CHEMBL1433254,Fc1ccc(Cn2cccc2\C=C/3\C(=N)N4C=CSC4=NC3=O)cc1
CHEMBL248335,CC(C)c1ccc(NC(=O)c2ccc3[nH]c4C(=O)NCC(C)c4c3c2)cc1
CHEMBL1597229,CC1(C)CC(=O)c2sc(NC(=O)Cc3cccs3)nc2C1
CHEMBL1958323,C[C@@H]1CCCN1CCCOc2ccc(cc2)C3=CC(=O)NN=C3C
CHEMBL1435462,CCN(CC)C(=O)c1ccc2Sc3ccccc3C(=O)N(Cc4c(F)cccc4Cl)c2c1
CHEMBL329042,CN1CCC=C(C1)c2c[nH]c3ccccc23
CHEMBL3764463,Nc1n[nH]c2C(=CN(C(=O)c12)c3ccccc3Cl)c4ccccn4
CHEMBL2179874,Ic1ccc(s1)C(=O)N[C@@H]2C3CCN(CC3)[C@H]2Cc4cccnc4
CHEMBL1384960,COc1ccc(Br)cc1CNC(=O)Nc2cccs2
CHEMBL1723233,Cc1ccc(OCCOc2c(Cl)cc(Cl)cc2Cl)c(n1)[N+](=O)[O-]
CHEMBL3310445,CCCCOc1cc(OC)c(\C=C\2/SC(=O)N(Cc3ccccc3)C2=O)cc1Br
CHEMBL193376,Nc1ccc(\C=C\2/C=Cc3ccccc23)cc1
CHEMBL3918215,CN[C@@H](C)C(=O)N[C@H](C(=O)N1[C@@H](Cc2ccccc12)C(=O)NCc3cc(F)ccc3C)c4ccccc4
CHEMBL3398146,CCCCC(=O)c1ccccc1NS(=O)(=O)c2ccc(OC(=O)C(C)(C)C)cc2
CHEMBL1418601,CC(=O)OCCCNc1cc(SCc2occc2)c3nonc3c1[N+](=O)[O-]
CHEMBL92817,CCCN1CCC[C@H](C1)c2cccc(Br)c2
CHEMBL2048903,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5[nH]ncc45)c(Cl)c3)c12
CHEMBL3657922,CN(C)S(=O)(=O)NC(=O)c1cc(Cl)c(OCCC2CCCCCC2)cc1F
CHEMBL3954209,Cc1c(nc(c2ccccc2)n1CCCN3CCOCC3)C(=O)Nc4cccc(c4)C(F)(F)F
CHEMBL1533205,CN(c1ccc(cc1)C(=O)Nc2ccc(cc2)S(=O)(=O)N3CCCC3)S(=O)(=O)C
CHEMBL1539192,COc1ccccc1c2c(C)c(C)nc(N)c2C#N
CHEMBL3665413,Cn1c2CCNCCc2c3ccc(nc13)N4C=CC(=CC4=O)OCc5ccc(Cl)cc5
CHEMBL3663944,Oc1ccc(NC(=O)c2cc(O)c(O)cc2Br)cc1O
CHEMBL1305304,CCOC(=O)Cc1ccc(NC(=O)c2ccc(cc2)C(C)(C)C)cc1
CHEMBL1420084,COc1ccccc1CNC(=O)C(=O)NCC2OCCCN2S(=O)(=O)c3cccs3
CHEMBL2373660,CCCOC(=O)C1[C@@H]2O[C@@]3(CN(CCCOC)C(=O)[C@H]13)C=C2
CHEMBL1951917,CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3cccc(Cl)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C
CHEMBL216164,OC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc2ccccc2)NC(=O)CCCCCNC(=O)NC3CCCCC3
CHEMBL4091491,CC(C)(O)c1cncc(c1)n2ncc3cc(F)ccc23
CHEMBL102978,N[C@H](Cc1ccccc1)C(=O)N2CCC[C@H]2CC(=O)NCc3cc(Cl)ccc3n4cnnn4
CHEMBL3689306,CN1CC[C@@H](COc2ccnc3ccc(cc23)C#CCNC(=O)C4=CC=CN(Cc5cc(F)c(F)c(F)c5)C4=O)C1
CHEMBL1502658,Cc1cc(C)n2nc(CC#N)c(C#N)c2n1
CHEMBL1373107,COc1ccc(cc1)n2nc3cc(C)c(N)c(Br)c3n2
CHEMBL3921665,CCC(O)(c1cn(Cc2ccc3c(cc(nc3c2)C(=O)N)c4ccc(OC)c(OC)c4)cn1)C(F)(F)F
CHEMBL1369821,[O-][N+](=O)c1ccc(NCCNC(=O)c2ccc(Cl)cc2)cc1
CHEMBL4115348,O=C1NC(=NC(=C1c2nc3ccccc3s2)N[C@@H]4CCCNC4)N5CCN(CC5)c6nncs6
CHEMBL307341,CC(=CCC\C(=C\COc1ccc2C=CC(=O)Oc2c1)\C)C
CHEMBL3643849,COC1=CC2=C(C)NC(=O)C(=C2C=C1OC)Cc3cnc4cc(OC)ccc4c3
CHEMBL498545,CC(C)CNC(=O)c1ccc(c(c1)C(=O)O)c2ccc(cc2C(=O)Nc3ccc(cc3)C(=N)N)C(O)CO
CHEMBL3752638,Cc1cc(CN2[C@H](CO)CC[C@@H]2c3ccc(F)cc3)cc(C)c1F
CHEMBL3754094,CC(C)CN([C@H](C(C)C)C(=O)NO)S(=O)(=O)c1ccc(cc1)c2ccccc2
CHEMBL1469866,CCc1ccc(\C=C\2/Oc3c(CN4CCN(C)CC4)c(O)ccc3C2=O)cc1
CHEMBL1541425,COc1cccc(OCC2=Nc3ccccc3C(=O)N2N)c1
CHEMBL2398766,CC(C)[C@@H](NC(=O)c1cccc(c1)S(=O)(=O)N)C(=O)N2CCC(CC2)c3ccc(Cl)cc3
CHEMBL80808,Cc1noc(NS(=O)(=O)c2cccc(Cl)c2)c1Br
CHEMBL3084864,Oc1ccc2C(Cc3cccnc3)C(CCc2c1)NC[C@@H]4CC[C@@H](CNS(=O)(=O)c5ccccc5F)CC4
CHEMBL1597665,COC(=O)c1ccccc1NC(=O)C2COc3ccccc3O2
CHEMBL3742093,Cn1c(CNc2ccc(cc2)C(=N)N)nc3cc(ccc13)C(=O)N(CCC(=O)O)c4ccc(F)c(Cl)c4
CHEMBL1512432,CO[C@H](\C=N/OC[C@@H]1O[C@@H](C=C[C@@H]1Oc2ccc(OC)cc2)c3ccccc3)[C@H](C)\C=C/CC(=O)OC
CHEMBL3682705,Fc1cnc(NS(=O)(=O)c2ccc3c(cccc3c2)c4ccc(cc4n5ccnc5)C(F)(F)F)s1
CHEMBL88578,CC[C@@H]1[C@@H](Cc2cncn2C)CSC1=S
CHEMBL3189434,Br\C(=C/c1ccccc1)\C=N\N2CCN(CC2)c3ccccc3
CHEMBL56224,CN1CCN(CC1)c2cc(nc(Cl)n2)c3occc3
CHEMBL1682008,Cc1n[nH]c(n1)c2c(C)csc2NC(=O)Cc3ccc(OCCCN4CCCCC4)cc3
CHEMBL435887,CCCN1C(=O)N(Cc2ccccc2)c3nc4[nH]c(cn4c3C1=O)c5ccccc5
CHEMBL3354798,COC(=O)[C@@]1(Cc2cccc(F)c2)NCc3cnc4c(c(CO)nn4c13)c5ccc(cc5)C(F)(F)F
CHEMBL1343726,CCCCC(CC(O)COCCC)c1nnc(S)n1CC=C
CHEMBL1801369,CCn1c(CC(=O)NCc2c(C)cccc2Cl)c(C)nc1c3ccccc3
CHEMBL1385531,NC(=O)CC(NC(=O)c1ccccc1)c2ccc(NC3CCCC3)c(c2)[N+](=O)[O-]
CHEMBL1414235,COC(=O)c1ccccc1S(=O)(=O)N(CCCO)Cc2cc3c(C)ccc(C)c3nc2O
CHEMBL3092756,Cl.NC(=NC(=O)c1ccc2Oc3ccccc3Nc2c1)N
CHEMBL1289545,Cc1nc(cs1)C(=O)N2CCOC3(CCN(Cc4ccc(Cl)cc4)CC3)C2
CHEMBL3718668,O=C1N=C(OCC2CCCO2)C=C3N1CCc4cc(OCc5ccccc5)ccc34
CHEMBL1547024,CC1CCCC(NCC(=O)Nc2ccc(cc2)C(=O)N)C1C
CHEMBL4108157,COc1cccc2CCC(Cc12)N(C3CC3)C(=O)[C@H]4CNCCO4
CHEMBL70003,CC(=O)NCCN1CCN(CC(=O)N2c3ccccc3C(=O)Nc4cccnc24)CC1
CHEMBL3920780,CCOC1=CC(=O)N(C)C=C1c2cc(ccc2Oc3ccc(F)cc3F)N(CC4CC4)S(=O)(=O)Cc5ccccc5
CHEMBL411954,CCCCS(=O)(=O)N1CCC[C@@H]2CN3CCc4ccccc4[C@@H]3C[C@H]12
CHEMBL2426624,CC([C@@H](c1ccccc1)c2ccc3c(cnn3c4ccc(F)cc4)c2)C(=O)Nc5nncs5
CHEMBL3828274,CCOC(=O)c1cc(C(=O)\C=C\c2ccc(cc2)C#N)n3ccc(OC)cc13
CHEMBL3105106,C[C@@H]1C[C@@H]2[C@H]([C@@H]3C=C(CO)[C@@H](O)[C@]4(O)[C@@H](OC(=O)c5c(C)cccc5N)C(=C[C@@]14C3=O)C)C2(C)C
CHEMBL301514,CNC1CC(c2ccc(Cl)c(Cl)c2)c3ccc(O)cc13
CHEMBL1398648,COc1cc(ccc1OC(=O)C)C(=O)Nc2ccc(O)cc2
CHEMBL1318483,CCCC1CCN(CC1)C(=O)COC(=O)c2ccc(c(c2)[N+](=O)[O-])S(=O)(=O)C
CHEMBL3963734,Cc1cc(N)nc(C)c1CNC(=O)c2cnn(Cc3ccc(cc3)C#N)c2
CHEMBL416684,Nc1nc2c(cnn2Cc3ccc(O)cc3)c4nc(nn14)c5occc5
CHEMBL3950707,COc1nc(Oc2ccc(F)c(F)c2)c(Cl)cc1N3C(=O)C=Cc4cc(ccc34)S(=O)(=O)Nc5ccon5
CHEMBL1081166,CC(C)(C)c1onc(NC(=O)Nc2ccc(NC(=O)Cc3ccccc3)cc2)c1
CHEMBL1170895,CCN(CC)C(C)CC(=O)Nc1cccc(c1)c2cc(nc(NC(=O)c3occc3)c2C#N)c4ccc(F)cc4O
CHEMBL1376464,Cc1nc(sc1CCNC(=O)C(=O)Nc2ccc3OCCOc3c2)c4ccccc4
CHEMBL254174,CC[C@@H](NC1=C(Nc2cccc(C(=O)N(C)C)c2O)C(=O)C1=O)c3cc(C)cc(F)c3
CHEMBL1420636,CCn1ccnc1CNC(=O)CC2N(Cc3ccc(F)cc3Cl)CCNC2=O
CHEMBL3667661,Cc1c(CC(=O)O)cc2ccc(F)cc2c1c3ccc(NS(=O)(=O)c4ccccc4)cc3
CHEMBL511977,COc1cc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)n4cc(nc4c2C(=O)N)c5ccccc5)cc(OC)c1
CHEMBL1495628,CC1CC(C)CN(C1)S(=O)(=O)c2ccc(cc2)C(=O)NCc3occc3
CHEMBL1287971,Nc1nc(Nc2ccccc2)nn1C(=O)c3c(F)cccc3F
CHEMBL519892,CN1CCC(CC1)C(=O)N[C@@H](CCCCCC(=O)C)c2ncc([nH]2)c3ccccc3
CHEMBL232750,COC(=O)c1c(Cl)cc(Cl)cc1c2cnc([C@@H](C)NC(=O)C3(CC3)NC(=O)C(F)(F)F)c(F)c2
CHEMBL1631013,C[C@H](Oc1ccc(cc1C(=O)N2Cc3ccc(cc3C2)N4CCN(C)CC4)S(=O)(=O)C)C(F)(F)F
CHEMBL3597967,Fc1ccc(O[C@@H]2CC3CC2N(C3)C(=O)c4ccccc4n5nccn5)nc1
CHEMBL1272021,CCNC(=O)c1ccc2\C(=C\Nc3ccc(CN4CCCCC4)cc3)\C(=O)Nc2c1
CHEMBL400680,COc1ccc(cc1)C2CCN(C[C@@H]3CC[C@@H](C3)NC(=O)\C=C\c4cc(F)c(F)c(F)c4)CC2
CHEMBL1608060,COc1cccc(CNS(=O)(=O)c2ccc3N(CCc3c2)C(=O)C4CCC4)c1
CHEMBL3964102,CO[C@@H]1CC[C@@]2(CC1)Cc3ccc(cc3C24N=C(N)N(CCc5nccs5)C4=O)C#N
CHEMBL1389009,Cl.Cc1c(Cl)cccc1NC(=O)CCN2CCN(CCO)CC2
CHEMBL411,CC\C(=C(\CC)/c1ccc(O)cc1)\c2ccc(O)cc2
CHEMBL314954,COc1ncc(CC2=CN(CC(=O)N(CCN(C)C)Cc3ccc(cc3)c4ccc(Cl)cc4)C(=NC2=O)SCc5ccc(F)cc5)cn1
CHEMBL78497,C(Cc1cccnc1)Cc2c[nH]cn2
CHEMBL1088741,Cc1cc(cc2[nH]c(nc12)C3=C(NCCn4cc(cn4)C(=O)O)C=CNC3=O)N5CCOCC5
CHEMBL1466892,CC[C@@H](C)C(NC(=O)OC(C)(C)C)c1cn(nn1)[C@@H](CCC(=O)OC(C)(C)C)C(=O)N2CCN(CC2)C(=O)OC(C)(C)C
CHEMBL321315,CN1CCCn2cc(C3=C(C(=O)NC3=O)c4cn(CCOCCOCC1)c5ccccc45)c6ccccc26
CHEMBL77419,CC(C)[C@H](NC[C@@H](N)CS)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@H](CCS(=O)(=O)C)C(=O)O
CHEMBL3940683,COCCN(CC1=NC2=C(COCC2)C(=O)N1)C(=O)CN3CCC(CC3)C(=O)c4ccc(OC)cc4
CHEMBL3984531,CC(=C(c1ccc(N)cc1)c2ccc(N)cc2)c3ccc(cc3)[N+](=O)[O-]
CHEMBL3685094,Cc1ccc(F)cc1c2ccc3c(Cl)c(N)ncc3c2
CHEMBL1161647,CNc1cccc(c1)c2nc(C(C)C)n(\C=C\[C@@H](O)C[C@@H](O)CC(=O)O)c2c3ccc(F)cc3
CHEMBL2018381,CCC[C@@H](O)[C@H](CNCc1ccc(C)cc1C)NC(=O)CNC(=O)c2cc(ccc2N)C(F)(F)F
CHEMBL329217,COc1ccc(Cn2c(CC(C)(C)C(=O)O)c3SC(C)Cc4c(OCc5ccc(cn5)c6ccccc6)ccc2c34)cc1
CHEMBL1433884,CCOc1ccc(NC(=O)N2CCC(=CC2)c3c[nH]c4ccccc34)cc1
CHEMBL288341,Cc1nc(sc1COc2ccc(CCC(=O)O)cc2)c3ccc(cc3)C(F)(F)F
CHEMBL419206,C(Cc1c[nH]cn1)Nc2nccs2
CHEMBL3941277,CC[C@@H](CNS(=O)(=O)CC)N1[C@@H]([C@H](C[C@](C)(CC(=O)O)C1=O)c2cc(F)cc(Cl)c2)c3ccc(Cl)cc3
CHEMBL3697094,CN1CC(=O)N(CCOc2ccc(CN(C[C@@H]3CC[C@H](CC3)C(=O)O)C4CCc5cc(Cl)ccc45)cc2C)C1=O
CHEMBL3677526,COCCS(=O)(=O)C(C(=O)NCCS(=O)(=O)N)c1nc2ccc(cc2s1)c3ccnc(O)c3
CHEMBL3410725,CCCCOc1c(OC)ccc2C=C(C(=O)NC(C)C)C(=O)Oc12
CHEMBL293398,Cc1cc(C)c(NC(=O)c2sccc2S(=O)(=O)Nc3onc(C)c3Cl)c(Cl)c1
CHEMBL1951671,COc1cccc(c1)N2C=Cc3c(sc4nccc(OC)c34)C2=O
CHEMBL1450768,CN(CC(=O)Nc1ccc(F)c(F)c1F)C(=O)c2ccc(O)nc2
CHEMBL1531955,CC(C)Oc1cccc(c1)C(=O)NC(=S)Nc2cccc(NC(=O)c3ccccc3Cl)c2
CHEMBL58280,COC(=O)C1C2CCC3CC1\C(=C\c4ccc(F)c(F)c4)\CN23
CHEMBL1505519,Cc1ccc(cc1)C(=O)N2N3C=CC=CC3=NC2=S
CHEMBL388388,CC(C)OC(=O)c1cnc2c(cnn2CC(Cl)c3ccccc3)c1N4CCOCC4
CHEMBL1612337,CCC(N=C(S)NCc1ccc(F)cc1)c2ccc(C)cc2
CHEMBL1410357,Nc1ccc2nn(nc2c1)c3ccccc3
CHEMBL258432,Oc1ccc(OCc2ccc3ccccc3n2)cc1C4(CC5CCC4C5)c6ccccc6
CHEMBL1672318,Oc1cc(ccn1)c2cc(Nc3cnc4ccccc4c3)nc(n2)N5CCOCC5
CHEMBL1375884,Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(n2)C(=O)Nc3ccc(F)cc3)c1
CHEMBL107955,CCOC(=O)N1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3c(cc(cc3C(C)C)C(C)C)C(C)C
CHEMBL176063,CN[C@H](Cc1ccccc1)C(=O)N[C@@H](C(C)C)C(=O)NC(CCCN=C(N)N)C(=O)c2nc3ccccc3s2
CHEMBL3910940,CC[C@]1(CCN(C1)C(=O)C(C)(C)N)N2CCc3c2nc(nc3c4cnc(N)nc4)N5CCOCC5
CHEMBL4066953,Cc1nnc2sc(C(=O)NCc3ccc(cc3)c4ccncc4F)c(N)c2c1C
CHEMBL37696,COc1ccc(OCCCC(=O)O)cc1Cc2cnc(N)nc2N
CHEMBL315755,COCCc1ncc(C(=O)O)c(NCc2ccc(cc2)c3ccccc3c4nn[nH]n4)n1
CHEMBL1482500,CCN1C=C(C(=O)O)C(=O)c2cc(F)c(cc12)N3CCN(CC3)C(=S)NC(=O)c4cccc(F)c4
CHEMBL372093,OC1OC(=O)C[C@@H]1NC(=O)[C@@H]2CCc3nc4cc(nc4c(O)n23)c5ccccc5
CHEMBL4115239,CCn1cc(cn1)c2cc3c(n[nH]c3cn2)c4ccc(C)c(n4)N5C[C@@H](N)C[C@@H](F)C5
CHEMBL35019,N\C(=C(\C#N)/c1cccc(c1)C(O)(c2ccccc2)c3ccccc3)\Sc4ccccc4N
CHEMBL3952871,CC1(C)CCC(=C(C1)c2ccc(Cl)cc2)CN3CCN(CC3)c4ccc(C(=O)NS(=O)(=O)c5ccc(NC6CCN(CC6)C(CF)CF)c(c5)[N+](=O)[O-])c(Oc7cnc8[nH]ccc8c7)c4
CHEMBL1475693,CC(C)C1=C(CN(C)C(C)Cc2ccccc2)N(C)N(C1=O)c3ccccc3
CHEMBL1386190,Cl.CCN1CCN(CC(=O)Nc2ccc(cc2)C(=O)C)CC1
CHEMBL570198,CC1(C)C(C(=O)c2cn(CCn3cccc3)c4ccccc24)C1(C)C
CHEMBL493888,CNc1ncnc2c1ncn2[C@@H]3SC[C@@H](O)[C@H]3O
CHEMBL3891905,CNc1ccc(cc1[N+](=O)[O-])S(=O)(=O)NC(=O)c2ccc(cc2Oc3cccc4[nH]ccc34)N5CCN(CC6=C(CC(C)(C)CC6)c7ccc(Cl)cc7)CC5
CHEMBL3942495,CNc1nnc(s1)c2ccc3[nH]cc(c4cccc(n4)N5CCCC5=O)c3c2
CHEMBL3120743,Nc1cccnc1Nc2ccc(cc2)S(=O)(=O)N
CHEMBL1346334,Cl.CC(CO)NCC12CC3CC(CC(C3)C1)C2
CHEMBL1527135,CCOc1ccccc1NC(=O)CN2C(=O)N(C(=O)c3oc4ccccc4c23)c5ccccc5
CHEMBL220696,C[C@H](CO)Nc1nc(cc(N)c1C#N)C(=O)NCc2ccc(cc2)S(=O)(=O)C
CHEMBL242024,Cc1ccc(Nc2nnc(SCc3csc(C)n3)[nH]2)cc1
CHEMBL416117,CC(C)c1ccc(cc1)C(=O)N[C@H]2[C@@H](C)O[C@H]([C@@H]2O)n3cnc4c(NC5CCCC5)ncnc34
CHEMBL383417,NC1=C(C(=O)Nc2ccccc12)c3nc4ccccc4[nH]3
CHEMBL1497576,COc1ccc(Oc2nc3N(C)C(=O)N(C)C(=O)c3n2Cc4cccc(OC)c4)cc1
CHEMBL180777,NNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]3CCCN3C(=O)[C@@H](N)Cc4ccc(O)cc4
CHEMBL200775,O=C(N[C@H](C(=O)NCC#N)c1ccccc1)OCc2ccccc2
CHEMBL1567854,C(C1NCCN1)c2cccc3ccccc23
CHEMBL3822524,COc1cc(ccc1Nc2ncc(C3CC3)c(Nc4ccccc4P(=O)(C)C)n2)N5CCC(CC5)N6CCN(C)CC6
CHEMBL3765403,Cc1ccn(n1)c2cc(Cl)ccc2[C@@H](Oc3cc(nc(N)n3)N4CCC(CNCC(=O)O)CC4)C(F)(F)F
CHEMBL269954,CN[C@@H](C)C\C=C\c1cncc(OC)c1
CHEMBL299743,Cn1c(Cc2ccc(cc2)C(=N)N)nc3cc(NS(=O)(=O)c4cccnc4)ccc13
CHEMBL1560541,Clc1ccc(c(Cl)c1)C(Cl)(Cl)Cl
CHEMBL3358341,CN1CCN(CC1)c2ccc(NC3=CC(=CN(C)C3=O)c4cccc(N5CCc6cc(cc(F)c6C5=O)C(C)(C)C#N)c4CO)nc2
CHEMBL11313,CC(O)c1cnc2C(=C3CCN(CC3)C(=O)C)c4ccc(Cl)cc4CCc2c1
CHEMBL3938745,CCc1cncc(c1)c2cnc3N(CCCc3c2)C(=O)N
CHEMBL1605314,CC(OC(=O)c1ccccc1N2C(=O)C3C4CCC(C4)C3C2=O)C(=O)c5ccccc5
CHEMBL1910322,O[C@@]1(CCNC[C@@H]1C(=O)N(Cc2cn(Cc3ccncc3)c4cccc(F)c24)C5CC5)c6ccc(F)c(F)c6
CHEMBL1589169,CC1CN(CC(C)O1)C(=O)COC(=O)c2ccc(N)c(c2)[N+](=O)[O-]
CHEMBL3932867,Fc1ccc(cc1)S(=O)(=O)[C@]2(CCN(C2)C(=O)c3ccncc3)c4ccc(cc4)C(F)(C(F)(F)F)C(F)(F)F
CHEMBL352742,CN(C)c1ccc(cc1)c2cc(c3cccc(I)c3)c4c(N)ncnc4n2
CHEMBL3797895,COc1cc2c(Nc3c(C)c(O)ccc3F)ncnc2cc1OCCN4CCCC4
CHEMBL540840,Cl.Cl.CN(C(=O)CNC(=O)\C=C\c1ccc(NC(=O)C)nc1)c2ccc(Cl)c(COc3cccn4c(Br)c(C)nc34)c2Cl
CHEMBL1791078,COC(=O)[C@@H](NP(=O)(O)OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(F)C(=O)NC2=O)C3C=Nc4ccccc34
CHEMBL603977,C[C@@H](Cc1ccccc1)Nc2ncnc3c2ncn3C4O[C@H](CO)[C@@H](O)[C@@]4(C)O
CHEMBL274629,CC[C@@H](NC(=O)c1c(OCC(=O)N(C)C)c(nc2ccccc12)c3ccccc3)c4ccccc4
CHEMBL1537321,COc1ccccc1C(=O)Nc2cc(C)on2
CHEMBL3680567,COc1ccc(cc1)C(=O)Nc2cccc(CNc3ncnc4c(cc(CO)cc34)C(=O)N)c2
CHEMBL526896,C[C@H](CS)C(=O)N1[C@H](CC[C@H]1C(=O)O)SCc2cccc3ccccc23
CHEMBL1603769,CN(Cc1ccccc1)Cc2nc3N(C)C(=O)N(C)C(=O)c3n2Cc4ccc(F)cc4
CHEMBL4082168,CCc1nc(N)cc(C)c1c2cc(F)c(F)c3c(C)c[nH]c23
CHEMBL1390455,COc1ccc(cc1C(=O)N2CCCCC2)S(=O)(=O)NC(C)c3ccccc3
CHEMBL1335023,COc1ccc(cc1)c2csc(NC(=O)C3CCCO3)n2
CHEMBL3781899,NC1=N[C@H](CO1)c2ccccc2
CHEMBL3190745,COc1ccc(cc1)C(=O)N\N=C\c2ccc3cccc(O)c3n2
CHEMBL1318426,C=C1CN(Cc2ccccc2)S(=O)(=O)c3ccccc13
CHEMBL4098882,OC(=O)CN1C(=O)C(=Nc2cc(O)ccc12)\C=C\c3ccc(O)c(O)c3
CHEMBL565838,O=C(NC1(CC1)c2ccccc2)[C@@H]3CCC[C@H]3c4cc(on4)c5ccccc5
CHEMBL212733,OC(=O)c1c2CCCCc2ccc1NS(=O)(=O)c3ccccc3NCCCN4CCOCC4
CHEMBL3681346,COc1cncc(c1)c2ccc3c(c2)nc(c4cccc(c4)C(=O)N)n3C(C)(C)C
CHEMBL3039522,CC[C@H](NC(=O)[C@H](C)NC)C(=O)N1C[C@@H](O)C[C@H]1Cc2c([nH]c3cc(F)ccc23)c4[nH]c5cc(F)ccc5c4C[C@@H]6C[C@H](O)CN6C(=O)[C@H](CC)NC(=O)[C@H](C)NC
CHEMBL570588,OC(=O)[C@@H]1CC[C@H](CC1)OC[C@@H]2C[C@H](F)CN2C(=O)Cc3ccc(Nc4oc5ccccc5n4)c(Cl)c3
CHEMBL90697,COc1ccc(cc1)N(C(C)C)C(=O)CN2C(=O)C(Cc3n[nH]c4cc(F)ccc34)C(=O)N(c5ccccc5)c6ccccc26
CHEMBL2381238,O=C(Nc1ccccc1N2CCNCC2)c3csc(n3)N4Cc5ccccc5C4
CHEMBL3192831,[O-][N+](=O)c1cc(\C=N\n2c(S)nnc2c3ccncc3)ccc1Cl
CHEMBL3670840,OC(=O)CNC(=O)C1=C2C=C(C=CC2=C(O)OC1=O)c3cc(F)c(F)c(F)c3
CHEMBL1096994,[I-].[I-].C[n+]1ccc2c3ccccc3n(CCCCCCCCCCCCn4c5ccccc5c6cc[n+](C)cc46)c2c1
CHEMBL1579857,O=C(COC(=O)C1=COCCO1)NC2CCCCCCC2
CHEMBL2048247,COc1ccc(cc1)c2ccnc(NC(P(=O)(O)O)P(=O)(O)O)c2
CHEMBL2087651,CS(=O)(=O)c1ccc(cc1)c2[nH]c3ncnc(NC[C@@H]4CCCO4)c3c2c5ccccc5
CHEMBL2371532,CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](CO)NC(=O)[C@@H]4CNC(=O)[C@@H](Cc5ccc(Cl)cc5)NC(=O)[C@H](CC(=O)N4)NC(=O)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N6CCC[C@H]6C(=O)N[C@H](C)C(=O)N
CHEMBL1870066,CN1C(=O)N(C)c2[nH]c(C=Cc3ccc4OCOc4c3)nc2C1=O
CHEMBL1534723,O=S(=O)(Nc1ccccc1N2CCCCC2)c3cccs3
CHEMBL98011,COC(=O)C1(Cc2ccccc2)CCc3ccc(Cc4ccccc4)cc13
CHEMBL3234963,Nc1nc(SCc2csc(n2)C3CCCCC3)nc(c4ccc5OCOc5c4)c1C#N
CHEMBL3729013,Brc1ccc(NC(=O)[C@@H]2[C@@H]3C=C[C@H]([C@H]2C(=O)NC4CCNC4)C35CC5)cc1
CHEMBL612006,CS(=O)(=O)c1cccc(Oc2cccc(c2)c3c(CN4CCCCC4)nc5c(cccn35)C(F)(F)F)c1
CHEMBL3814683,CC1(CCOCC1)c2ccc(Cn3c(cc4ncc(Cl)cc34)C(=O)O)cc2
CHEMBL1403250,Clc1ccc(cc1)C(=O)NCCc2cccs2
CHEMBL1518700,CC(=O)N1CCc2cc(ccc12)C(=O)CN3CCCN(Cc4ccc(F)cc4)C3
CHEMBL3652220,CNC(=O)c1nn(C)c2c1CCc3cnc(Nc4cc(ccc4OC)N5CCN(C)CC5)nc23
CHEMBL341426,OC(=O)CCCCO\N=C(\c1cccc(c1)C(F)(F)F)/c2ccncn2
CHEMBL492988,O=C(NCc1cccc(c1)c2cccc(CN3C[C@@H]4C[C@H]3CN4)c2)c5ccc6OCOc6c5
CHEMBL478874,COc1c(O)c(O)c(O)c2C(=O)C=C(Oc12)c3ccc(O)c(O)c3
CHEMBL3670223,CCc1ncnc(N2CCC(CC2)OC)c1C#Cc3ccc(NC)nc3
CHEMBL2313167,Cc1ccc(c(C)c1)S(=O)(=O)N2CCC(CC2)C(=O)Nc3ccccc3
CHEMBL1465049,Oc1ccc(NCc2ccccc2OCc3ccccc3)cc1
